BERTEC_ForceData
HEADER_LENGTH,1
N_OF_SAMPLES,25206
DATA_STARTS
Time (s),AUX,SYNC,1:FX,1:FY,1:FZ,1:MX,1:MY,1:MZ,1:COPX,1:COPY,1:COGX,1:COGY,1:SWAYANGLE,2:FX,2:FY,2:FZ,2:MX,2:MY,2:MZ,2:COPX,2:COPY,2:COGX,2:COGY,2:SWAYANGLE
8424.915,0,255,2.43999,-1.24572,574.008,491.23,174.25,-1.48987,-0.303567,0.85579,-0.309243,0.859486,0,0.156525,-0.147644,-0.120605,-0.282227,0.121155,-0.137817,0,0,0,0,0
8424.916,0,255,2.13482,-1.5509,574.313,491.474,174.128,-1.12366,-0.303194,0.85576,-0.309229,0.859471,0,0.00393677,-0.147644,-0.425781,-0.282227,0.121155,-0.137817,0,0,0,0,0
8424.917,0,255,1.67705,-2.31384,574.008,491.962,174.128,-0.757444,-0.303355,0.857066,-0.309215,0.859456,0,0.00393677,0.00494385,-0.425781,-0.282227,0.121155,-0.0157471,0,0,0,0,0
8424.918,0,255,1.37187,-2.92419,574.008,492.207,174.006,-0.391231,-0.303142,0.857491,-0.309201,0.859441,0,0.00393677,0.157532,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.919,0,255,1.21928,-3.22937,573.092,491.718,173.64,-0.147089,-0.302987,0.858009,-0.309186,0.859426,0,-0.148651,0.31012,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.920,0,255,1.37187,-3.38196,572.482,490.986,173.396,-0.147089,-0.302884,0.857644,-0.309172,0.859411,0,-0.148651,0.157532,-0.425781,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.921,0,255,1.67705,-3.38196,571.872,490.498,173.396,-0.513302,-0.303207,0.857706,-0.309158,0.859396,0,0.00393677,0.157532,-0.120605,-0.526367,-0.000915527,0.106323,0,0,0,0,0
8424.922,0,255,2.2874,-3.07678,571.261,489.277,173.396,-1.12366,-0.303531,0.856485,-0.309143,0.859381,0,0.156525,0.157532,-0.120605,-0.282227,0.121155,-0.0157471,0,0,0,0,0
8424.923,0,255,2.89776,-2.61901,570.956,488.789,173.274,-1.73401,-0.30348,0.856088,-0.309129,0.859367,0,0.156525,0.00494385,-0.120605,-0.0380859,-0.000915527,-0.137817,0,0,0,0,0
8424.924,0,255,3.35552,-2.31384,570.956,489.033,173.274,-2.22229,-0.30348,0.856516,-0.309114,0.859352,0,0.00393677,0.00494385,-0.120605,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8424.925,0,255,3.50811,-2.16125,571.261,489.521,173.396,-2.34436,-0.303531,0.856913,-0.3091,0.859337,0,0.00393677,0.00494385,-0.120605,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.926,0,255,3.35552,-2.31384,571.872,490.009,173.518,-2.10022,-0.303421,0.856852,-0.309085,0.859323,0,0.00393677,0.00494385,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.927,0,255,3.20293,-2.92419,571.872,490.742,173.518,-1.73401,-0.303421,0.858133,-0.30907,0.859308,0,0.00393677,0.00494385,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.928,0,255,2.74517,-3.53455,571.566,490.498,173.396,-1.12366,-0.303369,0.858164,-0.309055,0.859294,0,0.00393677,0.00494385,0.18457,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8424.929,0,255,2.43999,-3.83972,570.956,489.521,173.274,-0.513302,-0.30348,0.857371,-0.309041,0.859279,0,0.00393677,0.00494385,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.930,0,255,1.98223,-3.99231,570.041,488.544,172.907,-0.0250187,-0.303325,0.857035,-0.309026,0.859265,0,0.00393677,0.157532,0.18457,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.931,0,255,1.67705,-3.99231,568.82,487.568,172.663,0.219123,-0.303546,0.857157,-0.309011,0.859251,0,-0.148651,0.00494385,0.18457,-0.0380859,-0.122986,0.106323,0,0,0,0,0
8424.932,0,255,1.52446,-3.83972,568.209,487.08,172.419,0.219123,-0.303443,0.857218,-0.308996,0.859236,0,-0.301239,0.157532,-0.120605,-0.0380859,-0.122986,0.228394,0,0,0,0,0
8424.933,0,255,1.67705,-3.68713,568.515,487.568,172.541,0.0970521,-0.303495,0.857617,-0.308981,0.859222,0,-0.301239,0.157532,0.18457,0.206055,-0.122986,0.350464,0,0,0,0,0
8424.934,0,255,1.98223,-3.68713,569.125,488.3,172.663,-0.269161,-0.303384,0.857984,-0.308966,0.859208,0,-0.148651,0.00494385,0.18457,0.450195,-0.122986,0.228394,0,0,0,0,0
8424.935,0,255,2.43999,-3.53455,569.735,489.033,173.029,-0.757444,-0.303701,0.858351,-0.308951,0.859194,0,-0.148651,-0.147644,0.18457,0.450195,-0.000915527,0.106323,0,0,0,0,0
8424.936,0,255,3.20293,-3.38196,570.041,489.277,173.151,-1.3678,-0.303753,0.858319,-0.308936,0.85918,0,0.00393677,-0.147644,-0.120605,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8424.937,0,255,3.6607,-3.38196,569.735,488.544,173.029,-1.85608,-0.303701,0.857494,-0.308921,0.859166,0,0.00393677,0.00494385,-0.120605,0.206055,-0.000915527,0.228394,0,0,0,0,0
8424.938,0,255,3.81329,-3.53455,568.82,487.812,172.907,-1.97815,-0.303976,0.857586,-0.308906,0.859152,0,0.00393677,0.00494385,0.18457,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.939,0,255,3.6607,-3.99231,567.904,486.591,172.663,-1.61194,-0.304036,0.856819,-0.30889,0.859138,0,0.156525,0.00494385,-0.120605,-0.282227,-0.000915527,-0.137817,0,0,0,0,0
8424.940,0,255,3.50811,-4.75525,567.599,486.347,172.541,-1.24573,-0.303984,0.85685,-0.308875,0.859124,0,0.156525,0.157532,-0.425781,-0.282227,-0.000915527,-0.0157471,0,0,0,0,0
8424.941,0,255,3.05035,-5.36561,567.294,486.591,172.419,-0.635373,-0.303932,0.857741,-0.30886,0.859111,0,0.00393677,0.00494385,-0.120605,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.942,0,255,2.43999,-5.82337,567.294,486.835,172.297,0.0970521,-0.303717,0.858171,-0.308845,0.859097,0,0.00393677,0.00494385,-0.120605,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.943,0,255,2.2874,-5.97596,567.294,487.568,172.419,0.463264,-0.303932,0.859462,-0.308829,0.859083,0,0.00393677,0.157532,-0.120605,-0.282227,-0.000915527,-0.137817,0,0,0,0,0
8424.944,0,255,2.13482,-5.97596,567.294,488.056,172.297,0.463264,-0.303717,0.860323,-0.308814,0.85907,0,0.156525,0.157532,0.18457,0.206055,-0.000915527,-0.137817,0,0,0,0,0
8424.945,0,255,2.13482,-5.5182,567.599,488.056,172.297,0.341194,-0.303554,0.859861,-0.308799,0.859057,0,0.00393677,0.00494385,0.18457,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8424.946,0,255,2.59258,-4.75525,567.904,487.812,172.541,-0.147089,-0.303821,0.858969,-0.308783,0.859043,0,0.00393677,0.00494385,0.18457,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8424.947,0,255,2.89776,-3.83972,567.904,487.08,172.663,-0.635373,-0.304036,0.857679,-0.308768,0.85903,0,0.156525,0.00494385,-0.120605,0.206055,0.121155,-0.0157471,0,0,0,0,0
8424.948,0,255,3.35552,-3.22937,566.989,485.859,172.541,-1.24573,-0.304311,0.856911,-0.308752,0.859017,0,0.00393677,0.00494385,-0.425781,-0.0380859,0.121155,-0.0157471,0,0,0,0,0
8424.949,0,255,3.81329,-3.07678,566.684,485.615,172.541,-1.73401,-0.304475,0.856942,-0.308737,0.859004,0,0.00393677,-0.147644,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.950,0,255,3.96588,-3.53455,566.378,485.615,172.419,-1.85608,-0.304424,0.857403,-0.308721,0.858991,0,0.00393677,-0.147644,-0.425781,-0.282227,-0.000915527,0.228394,0,0,0,0,0
8424.951,0,255,3.96588,-4.29749,566.378,485.859,172.297,-1.73401,-0.304208,0.857834,-0.308706,0.858978,0,0.00393677,0.00494385,-0.425781,-0.282227,0.121155,0.106323,0,0,0,0,0
8424.952,0,255,3.96588,-5.21302,566.684,487.08,172.297,-1.3678,-0.304044,0.859527,-0.308691,0.858966,0,0.00393677,0.157532,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.953,0,255,3.81329,-5.97596,566.684,487.568,172.175,-1.00159,-0.303829,0.860388,-0.308675,0.858953,0,0.00393677,0.157532,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.954,0,255,3.6607,-6.58632,566.684,487.812,172.297,-0.635373,-0.304044,0.860819,-0.30866,0.85894,0,-0.148651,-0.147644,-0.120605,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.955,0,255,3.20293,-6.7389,566.378,487.568,172.175,-0.147089,-0.303993,0.860852,-0.308644,0.858928,0,-0.301239,-0.300232,-0.425781,-0.282227,-0.000915527,-0.0157471,0,0,0,0,0
8424.956,0,255,2.89776,-6.28114,566.073,486.835,172.053,-0.0250187,-0.303941,0.860022,-0.308629,0.858915,0,-0.148651,0.00494385,-0.120605,-0.0380859,0.121155,-0.0157471,0,0,0,0,0
8424.957,0,255,2.59258,-5.5182,565.768,486.103,171.931,-0.0250187,-0.303889,0.859191,-0.308613,0.858903,0,0.00393677,0.157532,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.958,0,255,2.59258,-4.60266,565.768,485.615,172.053,-0.147089,-0.304105,0.858328,-0.308597,0.858891,0,-0.148651,-0.147644,-0.425781,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.959,0,255,3.05035,-3.83972,565.768,485.371,172.053,-0.635373,-0.304105,0.857897,-0.308582,0.858879,0,0.00393677,-0.147644,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.960,0,255,3.35552,-3.53455,566.073,485.859,172.297,-1.12366,-0.304372,0.858297,-0.308566,0.858867,0,0.00393677,0.00494385,0.18457,0.206055,-0.122986,0.106323,0,0,0,0,0
8424.961,0,255,3.50811,-3.53455,566.378,486.591,172.419,-1.3678,-0.304424,0.859128,-0.308551,0.858855,0,-0.148651,0.00494385,0.18457,-0.282227,-0.122986,0.350464,0,0,0,0,0
8424.962,0,255,3.6607,-3.68713,566.378,487.08,172.419,-1.48987,-0.304424,0.85999,-0.308535,0.858843,0,-0.148651,0.00494385,-0.120605,-0.282227,-0.122986,0.228394,0,0,0,0,0
8424.963,0,255,3.6607,-4.1449,566.378,487.324,172.297,-1.48987,-0.304208,0.860421,-0.30852,0.858832,0,0.00393677,0.00494385,-0.425781,-0.526367,-0.000915527,0.106323,0,0,0,0,0
8424.964,0,255,3.6607,-4.75525,565.768,486.835,172.175,-1.3678,-0.304321,0.860486,-0.308504,0.85882,0,-0.148651,-0.147644,-0.425781,-0.526367,0.121155,0.106323,0,0,0,0,0
8424.965,0,255,3.6607,-5.5182,564.853,486.347,171.931,-1.12366,-0.304382,0.861016,-0.308488,0.858809,0,-0.148651,0.00494385,-0.425781,-0.282227,0.121155,0.106323,0,0,0,0,0
8424.966,0,255,3.81329,-5.97596,564.853,486.347,171.809,-0.879514,-0.304166,0.861016,-0.308473,0.858798,0,-0.148651,0.157532,-0.425781,-0.282227,0.121155,0.106323,0,0,0,0,0
8424.967,0,255,3.81329,-5.97596,564.853,486.103,171.931,-0.879514,-0.304382,0.860584,-0.308457,0.858787,0,0.00393677,0.157532,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.968,0,255,3.81329,-5.67078,565.463,486.103,172.175,-0.757444,-0.304485,0.859655,-0.308442,0.858776,0,0.00393677,0.31012,0.18457,-0.0380859,-0.122986,0.106323,0,0,0,0,0
8424.969,0,255,3.6607,-5.06043,565.463,486.347,172.175,-0.879514,-0.304485,0.860087,-0.308426,0.858765,0,0.00393677,0.157532,0.489746,0.206055,-0.122986,-0.0157471,0,0,0,0,0
8424.970,0,255,3.50811,-4.29749,565.768,486.103,172.175,-1.00159,-0.304321,0.859191,-0.30841,0.858754,0,0.00393677,0.00494385,0.18457,0.206055,-0.000915527,-0.259918,0,0,0,0,0
8424.971,0,255,3.35552,-3.68713,566.073,486.591,172.297,-1.24573,-0.304372,0.859591,-0.308395,0.858743,0,0.00393677,-0.147644,-0.120605,-0.0380859,-0.000915527,-0.137817,0,0,0,0,0
8424.972,0,255,3.20293,-3.22937,566.073,486.835,172.297,-1.3678,-0.304372,0.860022,-0.308379,0.858733,0,0.00393677,-0.147644,-0.425781,-0.526367,0.121155,-0.137817,0,0,0,0,0
8424.973,0,255,3.20293,-3.07678,566.073,487.08,172.297,-1.3678,-0.304372,0.860453,-0.308364,0.858722,0,0.156525,-0.147644,-0.425781,-0.526367,0.121155,-0.259918,0,0,0,0,0
8424.974,0,255,3.20293,-3.22937,566.073,487.08,172.297,-1.24573,-0.304372,0.860453,-0.308348,0.858712,0,0.00393677,-0.147644,-0.120605,-0.0380859,-0.000915527,-0.137817,0,0,0,0,0
8424.975,0,255,3.20293,-3.68713,565.768,486.591,172.175,-1.24573,-0.304321,0.860054,-0.308332,0.858702,0,-0.148651,-0.300232,0.18457,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.976,0,255,3.20293,-4.29749,565.158,486.103,172.053,-1.00159,-0.304433,0.860119,-0.308317,0.858692,0,-0.301239,-0.300232,-0.120605,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.977,0,255,3.20293,-5.06043,565.158,486.347,171.931,-0.757444,-0.304217,0.860551,-0.308301,0.858682,0,-0.148651,0.00494385,-0.120605,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.978,0,255,3.35552,-5.67078,565.768,487.08,172.053,-0.513302,-0.304105,0.860917,-0.308286,0.858672,0,-0.148651,0.157532,0.18457,0.206055,-0.122986,0.228394,0,0,0,0,0
8424.979,0,255,3.35552,-5.82337,566.073,487.568,172.175,-0.513302,-0.304157,0.861316,-0.30827,0.858662,0,-0.148651,0.157532,0.18457,-0.0380859,-0.122986,0.106323,0,0,0,0,0
8424.980,0,255,3.50811,-5.36561,566.684,487.812,172.419,-0.635373,-0.30426,0.860819,-0.308255,0.858653,0,-0.148651,0.157532,-0.425781,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8424.981,0,255,3.6607,-4.60266,566.684,487.568,172.541,-1.00159,-0.304475,0.860388,-0.308239,0.858644,0,-0.301239,0.00494385,-0.425781,-0.0380859,-0.000915527,0.228394,0,0,0,0,0
8424.982,0,255,3.6607,-3.83972,566.378,487.324,172.541,-1.3678,-0.304639,0.860421,-0.308224,0.858634,0,-0.148651,0.00494385,-0.120605,-0.0380859,-0.122986,0.106323,0,0,0,0,0
8424.983,0,255,3.50811,-3.07678,566.378,487.324,172.541,-1.61194,-0.304639,0.860421,-0.308208,0.858625,0,0.00393677,0.00494385,-0.120605,0.206055,-0.122986,-0.0157471,0,0,0,0,0
8424.984,0,255,3.20293,-2.61901,566.684,487.324,172.541,-1.61194,-0.304475,0.859957,-0.308192,0.858616,0,0.156525,0.00494385,0.18457,0.450195,-0.000915527,-0.137817,0,0,0,0,0
8424.985,0,255,3.05035,-2.31384,566.684,487.324,172.541,-1.61194,-0.304475,0.859957,-0.308177,0.858607,0,0.156525,-0.147644,0.18457,0.694336,-0.000915527,-0.137817,0,0,0,0,0
8424.986,0,255,2.89776,-2.61901,566.684,487.324,172.541,-1.24573,-0.304475,0.859957,-0.308161,0.858598,0,0.00393677,-0.147644,0.489746,0.938477,-0.122986,-0.137817,0,0,0,0,0
8424.987,0,255,2.59258,-3.22937,566.684,487.812,172.419,-0.879514,-0.30426,0.860819,-0.308146,0.85859,0,0.156525,0.00494385,0.489746,0.450195,-0.122986,-0.0157471,0,0,0,0,0
8424.988,0,255,2.43999,-3.99231,566.378,487.812,172.419,-0.513302,-0.304424,0.861283,-0.308131,0.858581,0,0.00393677,0.00494385,0.18457,-0.282227,-0.122986,0.106323,0,0,0,0,0
8424.989,0,255,2.43999,-4.60266,566.684,488.056,172.541,-0.269161,-0.304475,0.86125,-0.308115,0.858573,0,-0.148651,-0.147644,0.18457,-0.282227,-0.122986,0.228394,0,0,0,0,0
8424.990,0,255,2.59258,-4.75525,566.989,488.056,172.541,-0.269161,-0.304311,0.860786,-0.3081,0.858564,0,-0.148651,-0.300232,0.18457,-0.0380859,-0.000915527,0.228394,0,0,0,0,0
8424.991,0,255,2.74517,-4.75525,566.684,488.056,172.541,-0.269161,-0.304475,0.86125,-0.308084,0.858556,0,-0.148651,-0.147644,-0.120605,-0.0380859,0.121155,0.106323,0,0,0,0,0
8424.992,0,255,2.74517,-4.60266,566.989,488.3,172.663,-0.147089,-0.304527,0.861217,-0.308069,0.858548,0,0.00393677,0.157532,-0.120605,0.206055,0.121155,0.106323,0,0,0,0,0
8424.993,0,255,2.74517,-4.1449,567.599,488.3,172.785,-0.147089,-0.304414,0.860291,-0.308053,0.85854,0,0.00393677,0.31012,0.18457,0.206055,-0.000915527,0.228394,0,0,0,0,0
8424.994,0,255,2.59258,-3.68713,567.599,488.544,172.907,-0.269161,-0.304629,0.860721,-0.308038,0.858532,0,0.00393677,0.157532,0.18457,0.206055,-0.000915527,0.106323,0,0,0,0,0
8424.995,0,255,2.43999,-3.38196,567.904,488.789,172.907,-0.513302,-0.304466,0.860688,-0.308023,0.858525,0,0.00393677,0.157532,0.18457,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8424.996,0,255,2.2874,-2.92419,567.294,488.789,172.785,-0.757444,-0.304578,0.861614,-0.308007,0.858517,0,-0.148651,-0.147644,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.997,0,255,2.13482,-2.7716,567.294,488.789,172.785,-0.635373,-0.304578,0.861614,-0.307992,0.85851,0,-0.148651,-0.300232,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8424.998,0,255,1.98223,-2.7716,567.294,488.789,172.785,-0.513302,-0.304578,0.861614,-0.307977,0.858502,0,0.00393677,-0.147644,0.489746,0.206055,-0.122986,-0.137817,0,0,0,0,0
8424.999,0,255,1.82964,-3.22937,567.294,488.789,172.785,-0.269161,-0.304578,0.861614,-0.307961,0.858495,0,0.00393677,0.00494385,0.489746,0.206055,-0.122986,-0.0157471,0,0,0,0,0
8425.000,0,255,1.67705,-3.53455,567.294,489.033,172.785,-0.147089,-0.304578,0.862045,-0.307946,0.858488,0,0.00393677,0.00494385,0.489746,0.450195,-0.122986,0.106323,0,0,0,0,0
8425.001,0,255,1.52446,-3.83972,566.989,488.789,172.663,0.219123,-0.304527,0.862078,-0.307931,0.858482,0,0.00393677,-0.300232,0.18457,0.694336,-0.000915527,-0.0157471,0,0,0,0,0
8425.002,0,255,1.37187,-3.99231,566.989,488.3,172.663,0.341194,-0.304527,0.861217,-0.307915,0.858475,0,-0.148651,-0.147644,0.18457,0.450195,-0.000915527,-0.0157471,0,0,0,0,0
8425.003,0,255,1.52446,-4.1449,566.989,488.3,172.785,0.463264,-0.304742,0.861217,-0.3079,0.858468,0,0.156525,0.157532,0.18457,0.450195,-0.000915527,-0.0157471,0,0,0,0,0
8425.004,0,255,1.52446,-4.1449,567.599,488.789,173.029,0.463264,-0.304844,0.861151,-0.307885,0.858462,0,0.00393677,0.157532,0.18457,0.694336,-0.000915527,-0.0157471,0,0,0,0,0
8425.005,0,255,1.67705,-3.83972,567.904,489.033,173.151,0.463264,-0.304896,0.861118,-0.30787,0.858456,0,0.00393677,0.31012,0.18457,0.450195,-0.122986,-0.0157471,0,0,0,0,0
8425.006,0,255,1.82964,-3.53455,567.904,489.277,173.151,0.219123,-0.304896,0.861548,-0.307855,0.858449,0,-0.148651,0.31012,0.18457,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8425.007,0,255,1.67705,-3.07678,567.599,489.277,173.151,0.0970521,-0.305059,0.862011,-0.307839,0.858443,0,-0.148651,0.157532,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8425.008,0,255,1.37187,-2.61901,567.599,489.033,173.029,-0.0250187,-0.304844,0.861581,-0.307824,0.858437,0,-0.148651,-0.147644,-0.120605,-0.282227,-0.000915527,-0.0157471,0,0,0,0,0
8425.009,0,255,1.21928,-2.46643,567.599,489.521,173.029,-0.147089,-0.304844,0.862441,-0.307809,0.858432,0,-0.148651,-0.147644,-0.120605,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8425.010,0,255,1.21928,-2.31384,567.294,489.277,173.029,-0.269161,-0.305008,0.862475,-0.307794,0.858426,0,0.00393677,0.00494385,0.18457,-0.0380859,-0.122986,0.106323,0,0,0,0,0
8425.011,0,255,1.0667,-2.46643,566.989,489.277,172.907,-0.269161,-0.304957,0.862939,-0.307779,0.858421,0,0.00393677,-0.147644,0.18457,-0.282227,-0.122986,0.106323,0,0,0,0,0
8425.012,0,255,0.914107,-2.61901,567.294,489.521,172.785,-0.0250187,-0.304578,0.862905,-0.307764,0.858415,0,0.00393677,-0.147644,0.18457,-0.0380859,-0.000915527,-0.0157471,0,0,0,0,0
8425.013,0,255,0.914107,-2.92419,567.294,489.277,172.907,0.0970521,-0.304793,0.862475,-0.307749,0.85841,0,0.00393677,0.00494385,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8425.014,0,255,0.914107,-3.07678,567.599,489.521,173.151,0.0970521,-0.305059,0.862441,-0.307734,0.858405,0,0.00393677,0.157532,-0.120605,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8425.015,0,255,1.0667,-2.92419,568.209,490.009,173.396,0.219123,-0.305161,0.862374,-0.30772,0.858401,0,0.00393677,0.157532,-0.120605,-0.282227,0.121155,0.228394,0,0,0,0,0
8425.016,0,255,1.0667,-3.07678,568.515,490.009,173.518,0.341194,-0.305212,0.861911,-0.307705,0.858396,0,-0.148651,0.157532,0.18457,-0.282227,-0.000915527,0.228394,0,0,0,0,0
8425.017,0,255,1.0667,-2.92419,567.904,490.009,173.396,0.463264,-0.305325,0.862838,-0.30769,0.858391,0,-0.301239,0.157532,-0.120605,-0.282227,-0.000915527,0.228394,0,0,0,0,0
8425.018,0,255,1.0667,-2.61901,567.599,489.521,173.274,0.463264,-0.305275,0.862441,-0.307675,0.858387,0,-0.301239,0.157532,-0.120605,-0.282227,-0.000915527,0.228394,0,0,0,0,0
8425.019,0,255,1.0667,-2.31384,567.599,489.765,173.274,0.341194,-0.305275,0.862872,-0.30766,0.858383,0,-0.148651,0.00494385,-0.120605,0.206055,-0.000915527,0.106323,0,0,0,0,0
8425.020,0,255,1.0667,-2.00866,567.294,489.765,173.151,0.219123,-0.305224,0.863336,-0.307646,0.858379,0,0.00393677,0.00494385,-0.120605,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8425.021,0,255,0.914107,-1.85607,566.989,489.521,172.907,-0.147089,-0.304957,0.86337,-0.307631,0.858375,0,0.00393677,-0.147644,-0.120605,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8425.022,0,255,0.761518,-1.5509,566.684,489.277,172.907,-0.269161,-0.305122,0.863404,-0.307617,0.858371,0,-0.148651,-0.147644,-0.120605,-0.282227,-0.000915527,0.106323,0,0,0,0,0
8425.023,0,255,0.914107,-1.39831,566.989,489.521,173.029,-0.391231,-0.305173,0.86337,-0.307602,0.858368,0,-0.148651,-0.147644,-0.120605,-0.0380859,-0.000915527,0.228394,0,0,0,0,0
8425.024,0,255,1.0667,-1.39831,566.989,489.765,173.029,-0.635373,-0.305173,0.8638,-0.307588,0.858364,0,-0.148651,-0.147644,-0.120605,-0.0380859,-0.000915527,0.228394,0,0,0,0,0
8425.025,0,255,1.0667,-1.5509,567.294,490.009,173.151,-0.757444,-0.305224,0.863766,-0.307573,0.858361,0,-0.148651,-0.147644,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8425.026,0,255,1.21928,-1.70348,567.599,490.253,173.274,-0.757444,-0.305275,0.863732,-0.307559,0.858358,0,0.00393677,0.00494385,0.489746,0.206055,-0.122986,0.106323,0,0,0,0,0
8425.027,0,255,1.21928,-1.85607,567.599,490.009,173.274,-0.757444,-0.305275,0.863302,-0.307544,0.858355,0,-0.148651,0.157532,0.18457,0.206055,-0.122986,0.228394,0,0,0,0,0
8425.028,0,255,1.21928,-1.70348,566.989,489.277,173.151,-0.635373,-0.305388,0.862939,-0.30753,0.858353,0,-0.148651,0.157532,0.489746,0.450195,-0.245056,0.228394,0,0,0,0,0
8425.029,0,255,1.21928,-1.39831,566.989,489.277,173.151,-0.635373,-0.305388,0.862939,-0.307516,0.85835,0,-0.148651,0.157532,0.794922,0.694336,-0.122986,0.106323,0,0,0,0,0
8425.030,0,255,1.37187,-1.24572,566.989,489.521,173.274,-0.513302,-0.305603,0.86337,-0.307501,0.858348,0,-0.148651,0.157532,0.489746,0.450195,-0.122986,0.106323,0,0,0,0,0
8425.031,0,255,1.52446,-1.24572,566.684,489.765,173.029,-0.635373,-0.305337,0.864266,-0.307487,0.858346,0,0.00393677,0.31012,-0.120605,-0.0380859,-0.122986,0.228394,0,0,0,0,0
8425.032,0,255,1.52446,-0.94054,566.684,490.009,173.029,-0.757444,-0.305337,0.864696,-0.307473,0.858344,0,0.00393677,0.31012,-0.120605,-0.282227,-0.122986,0.106323,0,0,0,0,0
8425.033,0,255,1.52446,-0.787952,566.684,490.009,173.029,-0.879514,-0.305337,0.864696,-0.307459,0.858342,0,0.156525,0.157532,-0.120605,-0.0380859,-0.000915527,-0.137817,0,0,0,0,0
8425.034,0,255,1.52446,-0.482775,566.378,490.253,173.029,-1.12366,-0.305501,0.865593,-0.307445,0.85834,0,0.156525,0.00494385,-0.120605,0.206055,-0.000915527,-0.137817,0,0,0,0,0
8425.035,0,255,1.82964,-0.177599,566.378,490.009,173.029,-1.48987,-0.305501,0.865162,-0.307431,0.858339,0,0.156525,0.00494385,0.18457,0.206055,-0.000915527,-0.0157471,0,0,0,0,0
8425.036,0,255,1.98223,-0.0250092,566.073,489.277,172.907,-1.85608,-0.30545,0.864335,-0.307417,0.858337,0,0.156525,-0.147644,0.18457,0.206055,-0.000915527,-0.137817,0,0,0,0,0
8425.037,0,255,1.98223,-0.0250092,566.378,489.033,173.029,-1.97815,-0.305501,0.863438,-0.307403,0.858336,0,0.00393677,-0.300232,0.18457,0.206055,-0.000915527,-0.137817,0,0,0,0,0
8425.038,0,255,1.98223,-0.330187,566.684,489.033,173.151,-1.85608,-0.305552,0.862973,-0.307389,0.858335,0,-0.148651,-0.300232,0.18457,0.206055,-0.122986,0.106323,0,0,0,0,0
8425.039,0,255,1.98223,-0.787952,566.378,489.033,173.151,-1.85608,-0.305717,0.863438,-0.307375,0.858335,0,-0.148651,0.00494385,0.18457,0.206055,-0.000915527,0.106323,0,0,0,0,0
8425.040,0,255,2.13482,-1.09313,566.378,489.277,173.274,-1.73401,-0.305932,0.863869,-0.307362,0.858334,0,-0.148651,0.00494385,-0.120605,-0.0380859,-0.000915527,0.106323,0,0,0,0,0
8425.041,0,255,2.13482,-1.39831,566.073,489.277,173.151,-1.61194,-0.305882,0.864335,-0.307348,0.858334,0,-0.301239,0.00494385,-0.120605,-0.0380859,0.121155,0.228394,0,0,0,0,0
